runtime,seed,suboptimality,agent num,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.155069,4,1.5,120,1,1,32764,126911,21297,21281,21281,21281,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001588,3.2e-05,0.001941,0,0,0,0.005542,2e-06,0.00205,0.007793,0.00791,1.54003,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.155202,5,1.5,120,1,1,32764,126911,21297,21281,21281,21281,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001584,3.2e-05,0.001968,0,0,0,0.005525,3e-06,0.002013,0.007803,0.007927,1.54359,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.181109,1,1.5,130,1,1,40131,150554,23875,23849,23849,23849,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.0016,4.5e-05,0.00237,0,0,0,0.005522,2e-06,0.002253,0.008192,0.008321,1.66546,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.180336,2,1.5,130,1,1,40131,150554,23875,23849,23849,23849,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001611,3.6e-05,0.002367,0,0,0,0.005573,1e-06,0.002254,0.008165,0.008297,1.631,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.184927,3,1.5,130,1,1,40131,150554,23875,23849,23849,23849,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.00163,3.7e-05,0.002411,0,0,0,0.005596,1e-06,0.002371,0.00833,0.008466,1.65587,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.18309,4,1.5,130,1,1,40131,150554,23875,23849,23849,23849,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001616,3.9e-05,0.002395,0,0,0,0.005475,1e-06,0.002266,0.008187,0.008315,1.6901,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.184682,5,1.5,130,1,1,40131,150554,23875,23849,23849,23849,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.00162,3.6e-05,0.002397,0,0,0,0.005599,1e-06,0.00237,0.008338,0.008468,1.61064,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.214963,1,1.5,140,1,1,43403,163886,25573,25543,25543,25543,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.005156,4.1e-05,0.002835,0,0,0,0.010063,2e-06,0.004,0.012999,0.013255,1.77281,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.2148,2,1.5,140,1,1,43403,163886,25573,25543,25543,25543,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.005153,4.5e-05,0.002831,0,0,0,0.010076,2e-06,0.004023,0.01281,0.013066,1.77015,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.214039,3,1.5,140,1,1,43403,163886,25573,25543,25543,25543,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.00504,4.1e-05,0.002784,0,0,0,0.010071,3e-06,0.003914,0.012927,0.013181,1.75686,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.216108,4,1.5,140,1,1,43403,163886,25573,25543,25543,25543,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.005063,4e-05,0.002786,0,0,0,0.009942,1e-06,0.003977,0.012982,0.013236,1.7665,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.215061,5,1.5,140,1,1,43403,163886,25573,25543,25543,25543,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.005097,3.8e-05,0.002834,0,0,0,0.010078,2e-06,0.003924,0.012992,0.013248,1.78008,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.271299,1,1.5,150,1,1,46715,179248,27684,27654,27654,27654,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.017128,4.7e-05,0.003501,0,0,0,0.017907,2e-06,0.007839,0.022305,0.022786,1.90692,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.265625,2,1.5,150,1,1,46715,179248,27684,27654,27654,27654,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.016954,4.9e-05,0.003391,0,0,0,0.017545,5e-06,0.00761,0.022307,0.022783,1.89248,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.265806,3,1.5,150,1,1,46715,179248,27684,27654,27654,27654,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.017214,4.7e-05,0.003457,0,0,0,0.017543,2e-06,0.007582,0.022046,0.022516,1.86451,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.264736,4,1.5,150,1,1,46715,179248,27684,27654,27654,27654,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.016946,4.7e-05,0.003445,0,0,0,0.017521,3e-06,0.007623,0.022235,0.02271,1.90417,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.265244,5,1.5,150,1,1,46715,179248,27684,27654,27654,27654,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.016938,4.7e-05,0.003445,0,0,0,0.017536,2e-06,0.007609,0.022042,0.022512,1.89298,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.295515,1,1.5,160,1,1,53711,199508,30031,29990,29990,29990,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.016109,5e-05,0.004396,0,0,0,0.017691,2e-06,0.00854,0.023532,0.02447,2.06367,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.297997,2,1.5,160,1,1,53711,199508,30031,29990,29990,29990,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.016266,5.4e-05,0.004001,0,0,0,0.018022,2e-06,0.008581,0.02349,0.024007,2.01391,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.295162,3,1.5,160,1,1,53711,199508,30031,29990,29990,29990,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.016197,4.8e-05,0.003953,0,0,0,0.017616,2e-06,0.00839,0.023084,0.023596,2.01402,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.292193,4,1.5,160,1,1,53711,199508,30031,29990,29990,29990,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.016193,5e-05,0.003932,0,0,0,0.01763,4e-06,0.008339,0.022857,0.023362,2.01071,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.294756,5,1.5,160,1,1,53711,199508,30031,29990,29990,29990,7,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.016309,4.7e-05,0.003956,0,0,0,0.017675,2e-06,0.008355,0.023378,0.023886,2.00153,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.344064,1,1.5,170,1,1,56848,210921,31328,31287,31287,31287,9,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.023608,5.4e-05,0.004987,0,0,0,0.02783,5e-06,0.010365,0.029727,0.030873,2.1616,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.347102,2,1.5,170,1,1,56848,210921,31328,31287,31287,31287,9,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.023909,5.4e-05,0.004588,0,0,0,0.028431,2e-06,0.010561,0.0305,0.031195,2.13151,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.344922,3,1.5,170,1,1,56848,210921,31328,31287,31287,31287,9,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.026265,5.4e-05,0.004735,0,0,0,0.028805,7e-06,0.011558,0.032098,0.032978,2.20514,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.3405,4,1.5,170,1,1,56848,210921,31328,31287,31287,31287,9,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.023676,5.7e-05,0.004516,0,0,0,0.028543,6e-06,0.010259,0.029213,0.029908,2.17399,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.338063,5,1.5,170,1,1,56848,210921,31328,31287,31287,31287,9,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.02299,5.2e-05,0.004431,0,0,0,0.027853,2e-06,0.010199,0.029092,0.029782,2.17781,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.373807,1,1.5,180,1,1,61647,228887,33856,33810,33810,33810,9,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0.024388,6e-05,0.005663,0,0,0,0.027997,7e-06,0.012008,0.032168,0.033466,2.24389,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.377227,2,1.5,180,1,1,61647,228887,33856,33810,33810,33810,9,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0.025103,6.2e-05,0.005236,0,0,0,0.028378,7e-06,0.011569,0.031435,0.032184,2.26409,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.371497,3,1.5,180,1,1,61647,228887,33856,33810,33810,33810,9,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0.02469,6.3e-05,0.005156,0,0,0,0.027934,1e-06,0.011376,0.032417,0.033173,2.26075,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.370972,4,1.5,180,1,1,61647,228887,33856,33810,33810,33810,9,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0.024675,6.1e-05,0.005109,0,0,0,0.027918,6e-06,0.011365,0.031526,0.032252,2.22961,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.371378,5,1.5,180,1,1,61647,228887,33856,33810,33810,33810,9,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0.024663,5.6e-05,0.005093,0,0,0,0.027835,9e-06,0.011348,0.031222,0.031939,2.26276,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.431367,1,1.5,190,1,1,68119,250037,35516,35465,35463,35465,12,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.035284,7.5e-05,0.005841,0,0,0,0.037096,9e-06,0.016341,0.045138,0.046169,2.43005,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.432742,2,1.5,190,1,1,68119,250037,35516,35465,35463,35465,12,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.035909,7e-05,0.006043,0,0,0,0.037907,7e-06,0.016406,0.046293,0.047329,2.40684,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.43069,3,1.5,190,1,1,68119,250037,35516,35465,35463,35465,12,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.035069,6.4e-05,0.005864,0,0,0,0.037074,7e-06,0.016082,0.043971,0.045005,2.38621,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.429666,4,1.5,190,1,1,68119,250037,35516,35465,35463,35465,12,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.034979,6.6e-05,0.006234,0,0,0,0.036885,7e-06,0.015972,0.044427,0.045815,2.44492,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.438653,5,1.5,190,1,1,68119,250037,35516,35465,35463,35465,12,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0.035537,7e-05,0.006017,0,0,0,0.038025,1e-05,0.017447,0.047442,0.048563,2.40738,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.483127,1,1.5,200,1,1,72086,265511,37378,37322,37320,37322,14,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.035207,7.2e-05,0.006731,0,0,0,0.048002,9e-06,0.020485,0.055042,0.056366,2.5467,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.47304,2,1.5,200,1,1,72086,265511,37378,37322,37320,37322,14,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.034478,7.2e-05,0.006632,0,0,0,0.047344,5e-06,0.019933,0.053529,0.054814,2.55342,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.472987,3,1.5,200,1,1,72086,265511,37378,37322,37320,37322,14,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.03449,7.6e-05,0.006642,0,0,0,0.046388,7e-06,0.020118,0.054426,0.055732,2.47846,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.519607,4,1.5,200,1,1,72086,265511,37378,37322,37320,37322,14,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.036931,7.5e-05,0.007117,0,0,0,0.050956,1.5e-05,0.023327,0.060232,0.061668,2.60108,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.51644,5,1.5,200,1,1,72086,265511,37378,37322,37320,37322,14,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0.036716,7.8e-05,0.007137,0,0,0,0.051105,1.2e-05,0.022652,0.060199,0.061591,2.74873,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-3.scen
0.004766,1,1.5,10,0,1,1852,7866,1842,1842,1842,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.13919,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.004969,2,1.5,10,0,1,1852,7866,1842,1842,1842,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.138281,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.004958,3,1.5,10,0,1,1852,7866,1842,1842,1842,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.137193,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.004559,4,1.5,10,0,1,1852,7866,1842,1842,1842,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5e-05,0,0,0,0,0,0,0,0,0.135421,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.004549,5,1.5,10,0,1,1852,7866,1842,1842,1842,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4e-05,0,0,0,0,0,0,0,0,0.135681,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.02495,1,1.5,20,1,1,4203,18831,3711,3711,3711,3711,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001615,5e-06,6.7e-05,0,0,0,0.011126,2e-06,0.000253,0.001251,0.001263,0.270056,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.025094,2,1.5,20,1,1,4203,18831,3711,3711,3711,3711,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001617,4e-06,6.6e-05,0,0,0,0.011298,1e-06,0.000251,0.001274,0.001287,0.278001,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.024833,3,1.5,20,1,1,4203,18831,3711,3711,3711,3711,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001588,5e-06,6.6e-05,0,0,0,0.01108,2e-06,0.000286,0.00128,0.001295,0.273425,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.025193,4,1.5,20,1,1,4203,18831,3711,3711,3711,3711,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001759,5e-06,6.8e-05,0,0,0,0.011155,1e-06,0.000213,0.001205,0.001217,0.275014,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.025078,5,1.5,20,1,1,4203,18831,3711,3711,3711,3711,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.00161,6e-06,6.7e-05,0,0,0,0.011189,1e-06,0.000329,0.001317,0.001331,0.27779,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.062231,1,1.5,30,1,1,6284,28687,5311,5311,5311,5311,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.027316,7e-06,0.000153,0,0,0,0.013296,1e-06,0.000692,0.003228,0.003272,0.404065,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.062083,2,1.5,30,1,1,6284,28687,5311,5311,5311,5311,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.027378,1e-05,0.000154,0,0,0,0.013263,3e-06,0.000757,0.00331,0.003353,0.408313,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.062721,3,1.5,30,1,1,6284,28687,5311,5311,5311,5311,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.02779,8e-06,0.000156,0,0,0,0.013391,1e-06,0.000717,0.003304,0.003343,0.410469,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.06301,4,1.5,30,1,1,6284,28687,5311,5311,5311,5311,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.028764,2e-05,0.000154,0,0,0,0.012855,1e-06,0.000678,0.003045,0.003088,0.386086,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.058539,5,1.5,30,1,1,6284,28687,5311,5311,5311,5311,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.0261,6e-06,0.000147,0,0,0,0.012429,1e-06,0.000625,0.002987,0.003027,0.390862,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.069063,1,1.5,40,1,1,17831,57814,7557,7553,7553,7553,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.015615,8e-06,0.000261,0,0,0,0.012438,3e-06,0.000804,0.003222,0.003271,0.505676,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.069502,2,1.5,40,1,1,17831,57814,7557,7553,7553,7553,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.015874,9e-06,0.000262,0,0,0,0.012199,1e-06,0.000868,0.003442,0.003488,0.513157,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.069373,3,1.5,40,1,1,17831,57814,7557,7553,7553,7553,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.015637,8e-06,0.000265,0,0,0,0.012565,1e-06,0.000909,0.003557,0.003612,0.509828,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.069501,4,1.5,40,1,1,17831,57814,7557,7553,7553,7553,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.01557,8e-06,0.000265,0,0,0,0.012627,1e-06,0.000967,0.003414,0.003474,0.500651,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.069082,5,1.5,40,1,1,17831,57814,7557,7553,7553,7553,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.015673,9e-06,0.000259,0,0,0,0.012464,3e-06,0.00091,0.003388,0.003442,0.514573,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.06853,1,1.5,50,1,1,19646,66633,9352,9348,9348,9348,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.004938,1e-05,0.000391,0,0,0,0.012447,0,0.001017,0.003771,0.00383,0.636748,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.069748,2,1.5,50,1,1,19646,66633,9352,9348,9348,9348,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.005103,1.1e-05,0.000396,0,0,0,0.012716,1e-06,0.001002,0.003728,0.003793,0.649889,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.069302,3,1.5,50,1,1,19646,66633,9352,9348,9348,9348,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.004797,1.1e-05,0.000384,0,0,0,0.012826,2e-06,0.000906,0.003567,0.003633,0.660439,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.068198,4,1.5,50,1,1,19646,66633,9352,9348,9348,9348,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.004978,1e-05,0.000391,0,0,0,0.012008,3e-06,0.000998,0.003673,0.003736,0.639234,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.068851,5,1.5,50,1,1,19646,66633,9352,9348,9348,9348,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.004944,1.1e-05,0.000396,0,0,0,0.012451,0,0.001062,0.003799,0.003863,0.647339,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.136613,1,1.5,60,1,1,22588,80565,11439,11435,11435,11435,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.044492,1.5e-05,0.000626,0,0,0,0.023816,5e-06,0.002296,0.008097,0.008242,0.768635,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.136747,2,1.5,60,1,1,22588,80565,11439,11435,11435,11435,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.045433,1.4e-05,0.000625,0,0,0,0.023298,1e-06,0.002369,0.008209,0.008348,0.785882,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.136807,3,1.5,60,1,1,22588,80565,11439,11435,11435,11435,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.045523,1.7e-05,0.000625,0,0,0,0.023245,0,0.002353,0.008093,0.008234,0.77907,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.136778,4,1.5,60,1,1,22588,80565,11439,11435,11435,11435,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.045428,1.3e-05,0.00062,0,0,0,0.023775,5e-06,0.002339,0.008064,0.008213,0.754053,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.137442,5,1.5,60,1,1,22588,80565,11439,11435,11435,11435,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.045278,2.2e-05,0.00064,0,0,0,0.024217,2e-06,0.002432,0.008204,0.008339,0.754874,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.133212,1,1.5,70,1,1,24660,90443,13440,13434,13434,13434,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.029457,1.7e-05,0.000826,0,0,0,0.02267,1e-06,0.002862,0.008772,0.008936,0.897599,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.132202,2,1.5,70,1,1,24660,90443,13440,13434,13434,13434,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.028677,1.8e-05,0.000826,0,0,0,0.023276,3e-06,0.002725,0.008817,0.008983,0.885576,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.131885,3,1.5,70,1,1,24660,90443,13440,13434,13434,13434,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.028481,1.8e-05,0.000824,0,0,0,0.022336,6e-06,0.002591,0.008449,0.008609,0.88323,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.132968,4,1.5,70,1,1,24660,90443,13440,13434,13434,13434,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.028655,1.8e-05,0.00083,0,0,0,0.023292,4e-06,0.002855,0.009209,0.00938,0.887134,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.13259,5,1.5,70,1,1,24660,90443,13440,13434,13434,13434,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.028596,1.8e-05,0.000811,0,0,0,0.023369,2e-06,0.002754,0.008871,0.009029,0.893201,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.168812,1,1.5,80,1,1,27109,102179,15396,15390,15390,15390,7,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0.03684,1.9e-05,0.001134,0,0,0,0.030726,5e-06,0.004593,0.013631,0.013889,1.01099,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.166148,2,1.5,80,1,1,27109,102179,15396,15390,15390,15390,7,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0.037762,1.9e-05,0.001103,0,0,0,0.03009,5e-06,0.003597,0.011659,0.011902,1.01858,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.168833,3,1.5,80,1,1,27109,102179,15396,15390,15390,15390,7,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0.039593,2.2e-05,0.001114,0,0,0,0.03111,6e-06,0.004041,0.012776,0.013029,1.00764,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.165057,4,1.5,80,1,1,27109,102179,15396,15390,15390,15390,7,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0.037028,1.9e-05,0.001098,0,0,0,0.029629,5e-06,0.004067,0.012333,0.012573,1.04248,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.167922,5,1.5,80,1,1,27109,102179,15396,15390,15390,15390,7,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0.038587,1.9e-05,0.0011,0,0,0,0.029897,4e-06,0.004057,0.012438,0.012683,1.02465,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.177883,1,1.5,90,1,1,30667,114928,17071,17063,17063,17063,8,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.031189,2.3e-05,0.001379,0,0,0,0.031147,6e-06,0.004776,0.014488,0.014783,1.12089,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.179861,2,1.5,90,1,1,30667,114928,17071,17063,17063,17063,8,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.031794,2.3e-05,0.001378,0,0,0,0.032077,7e-06,0.004322,0.014013,0.014327,1.12846,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.183454,3,1.5,90,1,1,30667,114928,17071,17063,17063,17063,8,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.032066,2.3e-05,0.001382,0,0,0,0.031673,4e-06,0.004396,0.013976,0.014277,1.15549,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
0.18068,4,1.5,90,1,1,30667,114928,17071,17063,17063,17063,8,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0.031735,2.3e-05,0.001404,0,0,0,0.031469,3e-06,0.005015,0.014941,0.015258,1.15754,WDG+R+C+T+BP with AStar,data/scen-random/Paris_1_256-random-4.scen
